id;created_at;text;lang;like;reply;retweet;view;brand;followers;following;total_tweets
1,63535E+18;13/03/2023 19:30;the sun setting                regular \nafter 7pm                         screen-breaks\n\n                            🤝 \n\n             our serotonin levels 📈;en;38;15;4;8149;Dell;819947;4235;68865
1,63528E+18;13/03/2023 15:00;our monday mood: 😴 https://t.co/rmXa9sHG7v;en;87;7;3;12169;Dell;819947;4235;68865
1,63429E+18;10/03/2023 21:16;and don't forget the snack and screen breaks 🙌⚡️ https://t.co/5x7JVmsfkp;en;36;3;3;8672;Dell;819947;4235;68865
1,63428E+18;10/03/2023 21:00;wishing everyone full cups of coffee and clean inboxes today 🥰;en;43;4;4;6372;Dell;819947;4235;68865
1,63425E+18;10/03/2023 19:04;when a notification comes through and you forget what you were typi;en;53;9;7;7263;Dell;819947;4235;68865
1,63393E+18;09/03/2023 21:51;⚠️ just a reminder ⚠️ \n       we re\n                  e\n              e\n          e\n              e\n                  e\n              e\n         e\n              e\n                  e\n                      eeally love laptops;en;85;21;9;10630;Dell;819947;4235;68865
1,63384E+18;09/03/2023 15:41;Choose your team💪 Are you team laptop, desktop, or maybe somewhere in between 🖥️💻 https://t.co/Du5p5GMGIA;en;96;42;16;18613;Dell;819947;4235;68865
1,63354E+18;08/03/2023 20:00;reply with a 🫴 we’ll give you a ⚡️;en;69;92;4;30981;Dell;819947;4235;68865
1,63351E+18;08/03/2023 17:30;normal heart rate:\n\n ⠀   /\⠀ ⠀ ⠀ ⠀ /\\n__ /   \    ____ /    \    _\n            \/                 \/\n\nwhen someone messages “hey do you have a second to chat”:\n\n ⠀/\⠀          /\⠀          /\\n_/   \    /\_/   \    /\_/   \    /\_\n ⠀     \/⠀ ⠀      \/⠀⠀       \/;en;66;7;11;8132;Dell;819947;4235;68865
1,63322E+18;07/03/2023 22:45;describe your dream desk aesthetic using only emojis, we'll go first: 🍵 ✨ 📚 💻 🔋;en;42;15;1;8366;Dell;819947;4235;68865
1,63315E+18;07/03/2023 18:08;due to personal reasons we will be camera-off today;en;55;8;8;13840;Dell;819947;4235;68865
1,63282E+18;06/03/2023 20:09;starting our week off on the right foot! ☺️ (have had at least four cups of coffee);en;36;9;7;8130;Dell;819947;4235;68865
1,63173E+18;03/03/2023 20:00;weekend plans currently include: surfing 🏄‍♂️ ... the web 😏;en;37;6;5;6610;Dell;819947;4235;68865
1,63171E+18;03/03/2023 18:30;how emails are going to be finding us this weekend: 😌 ✨ 🍵 💤;en;37;3;6;6781;Dell;819947;4235;68865
1,63138E+18;02/03/2023 20:25;tired: non-stop screen time\nwired: taking consistent breaks ⚡️;en;36;9;4;6438;Dell;819947;4235;68865
1,63101E+18;01/03/2023 20:13;What’s better than one 27” QHD monitor? 🖥\n\nTwo 27” QHD monitors with no gaps! 🖥 ❌ 🖥;en;38;10;9;7545;Dell;819947;4235;68865
1,63096E+18;01/03/2023 17:00;Our to do list   vs.   needing to let the \n                                   dog out again \n\n    ( •_•)                            (•_• )\n    ( ง )ง                           ୧( ୧ )\n    /︶\                              /︶\;en;64;7;13;7714;Dell;819947;4235;68865
